UDP,2050,av-emb-config
TCP,2051,epnsdp
UDP,2051,epnsdp
TCP,2052,clearvisn
UDP,2052,clearvisn
TCP,2053,lot105-ds-upd
UDP,2053,lot105-ds-upd
TCP,2054,weblogin
UDP,2054,weblogin
TCP,2055,iop
UDP,2055,iop
TCP,2056,omnisky
UDP,2056,omnisky
TCP,2057,rich-cp
UDP,2057,rich-cp
TCP,2058,newwavesearch
UDP,2058,newwavesearch
TCP,2059,bmc-messaging
UDP,2059,bmc-messaging
TCP,2060,teleniumdaemon
UDP,2060,teleniumdaemon
TCP,2061,netmount
UDP,2061,netmount
TCP,2062,icg-swp
UDP,2062,icg-swp
TCP,2063,icg-bridge
UDP,2063,icg-bridge
TCP,2064,icg-iprelay
UDP,2064,icg-iprelay
TCP,2065,dlsrpn
UDP,2065,dlsrpn
TCP,2066,aura
UDP,2066,aura
TCP,2067,dlswpn
UDP,2067,dlswpn
TCP,2068,avauthsrvprtcl
UDP,2068,avauthsrvprtcl
TCP,2069,event-port
UDP,2069,event-port
TCP,2070,ah-esp-encap
UDP,2070,ah-esp-encap
TCP,2071,acp-port
UDP,2071,acp-port
TCP,2072,msync
UDP,2072,msync
TCP,2073,gxs-data-port
UDP,2073,gxs-data-port
TCP,2074,vrtl-vmf-sa
UDP,2074,vrtl-vmf-sa
TCP,2075,newlixengine
UDP,2075,newlixengine
TCP,2076,newlixconfig
UDP,2076,newlixconfig
TCP,2077,tsrmagt
UDP,2077,tsrmagt
TCP,2078,tpcsrvr
UDP,2078,tpcsrvr
TCP,2079,idware-router
UDP,2079,idware-router
TCP,2080,autodesk-nlm
UDP,2080,autodesk-nlm
TCP,2081,kme-trap-port
UDP,2081,kme-trap-port
TCP,2082,infowave
UDP,2082,infowave
TCP,2083,radsec
UDP,2083,radsec
TCP,2084,sunclustergeo
UDP,2084,sunclustergeo
TCP,2085,ada-cip
UDP,2085,ada-cip
TCP,2086,gnunet
UDP,2086,gnunet
TCP,2087,eli
UDP,2087,eli
TCP,2088,ip-blf
UDP,2088,ip-blf
TCP,2089,sep
UDP,2089,sep
TCP,2090,lrp
UDP,2090,lrp
TCP,2091,prp
UDP,2091,prp
TCP,2092,descent3
UDP,2092,descent3
TCP,2093,nbx-cc
UDP,2093,nbx-cc
TCP,2094,nbx-au
UDP,2094,nbx-au
TCP,2095,nbx-ser
UDP,2095,nbx-ser
TCP,2096,nbx-dir
UDP,2096,nbx-dir
TCP,2097,jetformpreview
UDP,2097,jetformpreview
TCP,2098,dialog-port
UDP,2098,dialog-port
TCP,2099,h2250-annex-g
UDP,2099,h2250-annex-g
TCP,2100,amiganetfs
UDP,2100,amiganetfs
TCP,2101,rtcm-sc104
UDP,2101,rtcm-sc104
TCP,2102,zephyr-srv
UDP,2102,zephyr-srv
TCP,2103,zephyr-clt
UDP,2103,zephyr-clt
TCP,2104,zephyr-hm
UDP,2104,zephyr-hm
TCP,2105,minipay
UDP,2105,minipay
TCP,2106,mzap
UDP,2106,mzap
TCP,2107,bintec-admin
UDP,2107,bintec-admin
TCP,2108,comcam
UDP,2108,comcam
TCP,2109,ergolight
UDP,2109,ergolight
TCP,2110,umsp
UDP,2110,umsp
TCP,2111,dsatp
UDP,2111,dsatp
TCP,2112,idonix-metanet
UDP,2112,idonix-metanet
TCP,2113,hsl-storm
UDP,2113,hsl-storm
TCP,2114,ariascribe
UDP,2114,ariascribe
TCP,2115,kdm
UDP,2115,kdm
TCP,2116,ccowcmr
UDP,2116,ccowcmr
TCP,2117,mentaclient
UDP,2117,mentaclient
TCP,2118,mentaserver
UDP,2118,mentaserver
TCP,2119,gsigatekeeper
UDP,2119,gsigatekeeper
TCP,2120,qencp
UDP,2120,qencp
TCP,2121,scientia-ssdb
UDP,2121,scientia-ssdb
TCP,2122,caupc-remote
UDP,2122,caupc-remote
TCP,2123,gtp-control
UDP,2123,gtp-control
TCP,2124,elatelink
UDP,2124,elatelink
TCP,2125,lockstep
UDP,2125,lockstep
TCP,2126,pktcable-cops
UDP,2126,pktcable-cops
TCP,2127,index-pc-wb
UDP,2127,index-pc-wb
TCP,2128,net-steward
UDP,2128,net-steward
TCP,2129,cs-live
UDP,2129,cs-live
TCP,2130,xds
UDP,2130,xds
TCP,2131,avantageb2b
UDP,2131,avantageb2b
TCP,2132,solera-epmap
UDP,2132,solera-epmap
TCP,2133,zymed-zpp
UDP,2133,zymed-zpp
TCP,2134,avenue
UDP,2134,avenue
TCP,2135,gris
UDP,2135,gris
TCP,2136,appworxsrv
UDP,2136,appworxsrv
TCP,2137,connect
UDP,2137,connect
TCP,2138,unbind-cluster
UDP,2138,unbind-cluster
TCP,2139,ias-auth
UDP,2139,ias-auth
TCP,2140,ias-reg
UDP,2140,ias-reg
TCP,2141,ias-admind
UDP,2141,ias-admind
TCP,2142,tdmoip
UDP,2142,tdmoip
TCP,2143,lv-jc
UDP,2143,lv-jc
TCP,2144,lv-ffx
UDP,2144,lv-ffx
TCP,2145,lv-pici
UDP,2145,lv-pici
TCP,2146,lv-not
UDP,2146,lv-not
TCP,2147,lv-auth
UDP,2147,lv-auth
TCP,2148,veritas-ucl
UDP,2148,veritas-ucl
TCP,2149,acptsys
UDP,2149,acptsys
TCP,2150,dynamic3d
UDP,2150,dynamic3d
TCP,2151,docent
UDP,2151,docent
TCP,2152,gtp-user
UDP,2152,gtp-user
TCP,2153,ctlptc
UDP,2153,ctlptc
TCP,2154,stdptc
UDP,2154,stdptc
TCP,2155,brdptc
UDP,2155,brdptc
TCP,2156,trp
UDP,2156,trp
TCP,2157,xnds
UDP,2157,xnds
TCP,2158,touchnetplus
UDP,2158,touchnetplus
TCP,2159,gdbremote
UDP,2159,gdbremote
TCP,2160,apc-2160
UDP,2160,apc-2160
TCP,2161,apc-2161
UDP,2161,apc-2161
TCP,2162,navisphere
UDP,2162,navisphere
TCP,2163,navisphere-sec
UDP,2163,navisphere-sec
TCP,2164,ddns-v3
UDP,2164,ddns-v3
TCP,2165,x-bone-api
UDP,2165,x-bone-api
TCP,2166,iwserver
UDP,2166,iwserver
TCP,2167,raw-serial
UDP,2167,raw-serial
TCP,2168,easy-soft-mux
UDP,2168,easy-soft-mux
TCP,2169,brain
UDP,2169,brain
TCP,2170,eyetv
UDP,2170,eyetv
TCP,2171,msfw-storage
UDP,2171,msfw-storage
TCP,2172,msfw-s-storage
UDP,2172,msfw-s-storage
TCP,2173,msfw-replica
UDP,2173,msfw-replica
TCP,2174,msfw-array
UDP,2174,msfw-array
TCP,2175,airsync
UDP,2175,airsync
TCP,2176,rapi
UDP,2176,rapi
TCP,2177,qwave
UDP,2177,qwave
TCP,2178,bitspeer
UDP,2178,bitspeer
TCP,2179,vmrdp
UDP,2179,vmrdp
TCP,2180,mc-gt-srv
UDP,2180,mc-gt-srv
TCP,2181,eforward
UDP,2181,eforward
TCP,2182,cgn-stat
UDP,2182,cgn-stat
TCP,2183,cgn-config
UDP,2183,cgn-config
TCP,2184,nvd
UDP,2184,nvd
TCP,2185,onbase-dds
UDP,2185,onbase-dds
TCP,2186,gtaua
UDP,2186,gtaua
TCP,2187,ssmc
UDP,2187,ssmd
TCP,2188,radware-rpm
UDP,2188,Unknown
TCP,2189,radware-rpm-s
UDP,2189,Unknown
TCP,2190,tivoconnect
UDP,2190,tivoconnect
TCP,2191,tvbus
UDP,2191,tvbus
TCP,2192,asdis
UDP,2192,asdis
TCP,2193,drwcs
UDP,2193,drwcs
TCP,2197,mnp-exchange
UDP,2197,mnp-exchange
TCP,2198,onehome-remote
UDP,2198,onehome-remote
TCP,2199,onehome-help
UDP,2199,onehome-help
TCP,2200,Unknown
UDP,2200,Unknown
TCP,2201,ats
UDP,2201,ats
TCP,2202,imtc-map
UDP,2202,imtc-map
TCP,2203,b2-runtime
UDP,2203,b2-runtime
TCP,2204,b2-license
UDP,2204,b2-license
TCP,2205,jps
UDP,2205,jps
TCP,2206,hpocbus
UDP,2206,hpocbus
TCP,2207,hpssd
UDP,2207,hpssd
TCP,2208,hpiod
UDP,2208,hpiod
TCP,2209,rimf-ps
UDP,2209,rimf-ps
TCP,2210,noaaport
UDP,2210,noaaport
TCP,2211,emwin
UDP,2211,emwin
TCP,2212,leecoposserver
UDP,2212,leecoposserver
TCP,2213,kali
UDP,2213,kali
TCP,2214,rpi
UDP,2214,rpi
TCP,2215,ipcore
UDP,2215,ipcore
TCP,2216,vtu-comms
UDP,2216,vtu-comms
TCP,2217,gotodevice
UDP,2217,gotodevice
TCP,2218,bounzza
UDP,2218,bounzza
TCP,2219,netiq-ncap
UDP,2219,netiq-ncap
TCP,2220,netiq
UDP,2220,netiq
TCP,2221,ethernet-ip-s
UDP,2221,ethernet-ip-s
TCP,2222,EtherNet/IP-1
UDP,2222,EtherNet/IP-1
TCP,2223,rockwell-csp2
UDP,2223,rockwell-csp2
TCP,2224,efi-mg
UDP,2224,efi-mg
TCP,2225,rcip-itu
UDP,2225,Unknown
SCTP,2225,rcip-itu
TCP,2226,di-drm
UDP,2226,di-drm
TCP,2227,di-msg
UDP,2227,di-msg
TCP,2228,ehome-ms
UDP,2228,ehome-ms
TCP,2229,datalens
UDP,2229,datalens
TCP,2230,queueadm
UDP,2230,queueadm
TCP,2231,wimaxasncp
UDP,2231,wimaxasncp
TCP,2232,ivs-video
UDP,2232,ivs-video
TCP,2233,infocrypt
UDP,2233,infocrypt
TCP,2234,directplay
UDP,2234,directplay
TCP,2235,sercomm-wlink
UDP,2235,sercomm-wlink
TCP,2236,nani
UDP,2236,nani
TCP,2237,optech-port1-lm
UDP,2237,optech-port1-lm
TCP,2238,aviva-sna
UDP,2238,aviva-sna
TCP,2239,imagequery
UDP,2239,imagequery
TCP,2240,recipe
UDP,2240,recipe
TCP,2241,ivsd
UDP,2241,ivsd
TCP,2242,foliocorp
UDP,2242,foliocorp
TCP,2243,magicom
UDP,2243,magicom
TCP,2244,nmsserver
UDP,2244,nmsserver
TCP,2245,hao
UDP,2245,hao
TCP,2246,pc-mta-addrmap
UDP,2246,pc-mta-addrmap
TCP,2247,antidotemgrsvr
UDP,2247,antidotemgrsvr
TCP,2248,ums
UDP,2248,ums
TCP,2249,rfmp
UDP,2249,rfmp
TCP,2250,remote-collab
UDP,2250,remote-collab
TCP,2251,dif-port
UDP,2251,dif-port
TCP,2252,njenet-ssl
UDP,2252,njenet-ssl
TCP,2253,dtv-chan-req
UDP,2253,dtv-chan-req
TCP,2254,seispoc
UDP,2254,seispoc
TCP,2255,vrtp
UDP,2255,vrtp
TCP,2256,pcc-mfp
UDP,2256,pcc-mfp
TCP,2257,simple-tx-rx
UDP,2257,simple-tx-rx
TCP,2258,rcts
UDP,2258,rcts
TCP,2259,bid-serv
UDP,2259,bid-serv
TCP,2260,apc-2260
UDP,2260,apc-2260
TCP,2261,comotionmaster
UDP,2261,comotionmaster
TCP,2262,comotionback
UDP,2262,comotionback
TCP,2263,ecwcfg
UDP,2263,ecwcfg
TCP,2264,apx500api-1
UDP,2264,apx500api-1
TCP,2265,apx500api-2
UDP,2265,apx500api-2
TCP,2266,mfserver
UDP,2266,mfserver
TCP,2267,ontobroker
UDP,2267,ontobroker
TCP,2268,amt
UDP,2268,amt
TCP,2269,mikey
UDP,2269,mikey
TCP,2270,starschool
UDP,2270,starschool
TCP,2271,mmcals
UDP,2271,mmcals
TCP,2272,mmcal
UDP,2272,mmcal
TCP,2273,mysql-im
UDP,2273,mysql-im
TCP,2274,pcttunnell
UDP,2274,pcttunnell
TCP,2275,ibridge-data
UDP,2275,ibridge-data
TCP,2276,ibridge-mgmt
UDP,2276,ibridge-mgmt
TCP,2277,bluectrlproxy
UDP,2277,bluectrlproxy
TCP,2278,s3db
UDP,2278,s3db
TCP,2279,xmquery
UDP,2279,xmquery
TCP,2280,lnvpoller
UDP,2280,lnvpoller
TCP,2281,lnvconsole
UDP,2281,lnvconsole
TCP,2282,lnvalarm
UDP,2282,lnvalarm
TCP,2283,lnvstatus
UDP,2283,lnvstatus
TCP,2284,lnvmaps
UDP,2284,lnvmaps
TCP,2285,lnvmailmon
UDP,2285,lnvmailmon
TCP,2286,nas-metering
UDP,2286,nas-metering
TCP,2287,dna
UDP,2287,dna
TCP,2288,netml
UDP,2288,netml
TCP,2289,dict-lookup
UDP,2289,dict-lookup
TCP,2290,sonus-logging
UDP,2290,sonus-logging
TCP,2291,eapsp
UDP,2291,eapsp
TCP,2292,mib-streaming
UDP,2292,mib-streaming
TCP,2293,npdbgmngr
UDP,2293,npdbgmngr
TCP,2294,konshus-lm
UDP,2294,konshus-lm
TCP,2295,advant-lm
UDP,2295,advant-lm
TCP,2296,theta-lm
UDP,2296,theta-lm
TCP,2297,d2k-datamover1
UDP,2297,d2k-datamover1
TCP,2298,d2k-datamover2
UDP,2298,d2k-datamover2
TCP,2299,pc-telecommute
UDP,2299,pc-telecommute
TCP,2300,cvmmon
UDP,2300,cvmmon
TCP,2301,cpq-wbem
UDP,2301,cpq-wbem
TCP,2302,binderysupport
UDP,2302,binderysupport
TCP,2303,proxy-gateway
UDP,2303,proxy-gateway
TCP,2304,attachmate-uts
UDP,2304,attachmate-uts
TCP,2305,mt-scaleserver
UDP,2305,mt-scaleserver
TCP,2306,tappi-boxnet
UDP,2306,tappi-boxnet
TCP,2307,pehelp
UDP,2307,pehelp
TCP,2308,sdhelp
UDP,2308,sdhelp
TCP,2309,sdserver
UDP,2309,sdserver
TCP,2310,sdclient
UDP,2310,sdclient
TCP,2311,messageservice
UDP,2311,messageservice
TCP,2312,wanscaler
UDP,2312,wanscaler
TCP,2313,iapp
UDP,2313,iapp
TCP,2314,cr-websystems
UDP,2314,cr-websystems
TCP,2315,precise-sft
UDP,2315,precise-sft
TCP,2316,sent-lm
UDP,2316,sent-lm
TCP,2317,attachmate-g32
UDP,2317,attachmate-g32
TCP,2318,cadencecontrol
UDP,2318,cadencecontrol
TCP,2319,infolibria
UDP,2319,infolibria
TCP,2320,siebel-ns
UDP,2320,siebel-ns
TCP,2321,rdlap
UDP,2321,rdlap
TCP,2322,ofsd
UDP,2322,ofsd
TCP,2323,3d-nfsd
UDP,2323,3d-nfsd
TCP,2324,cosmocall
UDP,2324,cosmocall
TCP,2325,ansysli
UDP,2325,ansysli
TCP,2326,idcp
UDP,2326,idcp
TCP,2327,xingcsm
UDP,2327,xingcsm
TCP,2328,netrix-sftm
UDP,2328,netrix-sftm
TCP,2329,nvd
UDP,2329,nvd
TCP,2330,tscchat
UDP,2330,tscchat
TCP,2331,agentview
UDP,2331,agentview
TCP,2332,rcc-host
UDP,2332,rcc-host
TCP,2333,snapp
UDP,2333,snapp
TCP,2334,ace-client
UDP,2334,ace-client
TCP,2335,ace-proxy
UDP,2335,ace-proxy
TCP,2336,appleugcontrol
UDP,2336,appleugcontrol
TCP,2337,ideesrv
UDP,2337,ideesrv
TCP,2338,norton-lambert
UDP,2338,norton-lambert
TCP,2339,3com-webview
UDP,2339,3com-webview
TCP,2340,wrs_registry
UDP,2340,wrs_registry
TCP,2341,xiostatus
UDP,2341,xiostatus
TCP,2342,manage-exec
UDP,2342,manage-exec
TCP,2343,nati-logos
UDP,2343,nati-logos
TCP,2344,fcmsys
UDP,2344,fcmsys
TCP,2345,dbm
UDP,2345,dbm
TCP,2346,redstorm_join
UDP,2346,redstorm_join
TCP,2347,redstorm_find
UDP,2347,redstorm_find
TCP,2348,redstorm_info
UDP,2348,redstorm_info
TCP,2349,redstorm_diag
UDP,2349,redstorm_diag
TCP,2350,psbserver
UDP,2350,psbserver
TCP,2351,psrserver
UDP,2351,psrserver
TCP,2352,pslserver
UDP,2352,pslserver
TCP,2353,pspserver
UDP,2353,pspserver
TCP,2354,psprserver
UDP,2354,psprserver
TCP,2355,psdbserver
UDP,2355,psdbserver
TCP,2356,gxtelmd
UDP,2356,gxtelmd
TCP,2357,unihub-server
UDP,2357,unihub-server
TCP,2358,futrix
UDP,2358,futrix
TCP,2359,flukeserver
UDP,2359,flukeserver
TCP,2360,nexstorindltd
UDP,2360,nexstorindltd
TCP,2361,tl1
UDP,2361,tl1
TCP,2362,digiman
UDP,2362,digiman
TCP,2363,mediacntrlnfsd
UDP,2363,mediacntrlnfsd
TCP,2364,oi-2000
UDP,2364,oi-2000
TCP,2365,dbref
UDP,2365,dbref
TCP,2366,qip-login
UDP,2366,qip-login
TCP,2367,service-ctrl
UDP,2367,service-ctrl
TCP,2368,opentable
UDP,2368,opentable
TCP,2369,bif-p2p
UDP,2369,bif-p2p
TCP,2370,l3-hbmon
UDP,2370,l3-hbmon
TCP,2371,rda
UDP,2371,Unknown
TCP,2372,lanmessenger
UDP,2372,lanmessenger
TCP,2373,remographlm
UDP,2373,Unknown
TCP,2374,hydra
UDP,2374,Unknown
TCP,2375,docker
UDP,2375,Unknown
TCP,2376,docker-s
TCP,2377,swarm
UDP,2377,Unknown
TCP,2378,Unknown
UDP,2378,dali
TCP,2379,etcd-client
UDP,2379,Unknown
TCP,2380,etcd-server
UDP,2380,Unknown
TCP,2381,compaq-https
UDP,2381,compaq-https
TCP,2382,ms-olap3
UDP,2382,ms-olap3
TCP,2383,ms-olap4
UDP,2383,ms-olap4
TCP,2384,sd-request
UDP,2384,sd-capacity
TCP,2385,sd-data
UDP,2385,sd-data
TCP,2386,virtualtape
UDP,2386,virtualtape
TCP,2387,vsamredirector
UDP,2387,vsamredirector
TCP,2388,mynahautostart
UDP,2388,mynahautostart
TCP,2389,ovsessionmgr
UDP,2389,ovsessionmgr
TCP,2390,rsmtp
UDP,2390,rsmtp
TCP,2391,3com-net-mgmt
UDP,2391,3com-net-mgmt
TCP,2392,tacticalauth
UDP,2392,tacticalauth
TCP,2393,ms-olap1
UDP,2393,ms-olap1
TCP,2394,ms-olap2
UDP,2394,ms-olap2
TCP,2395,lan900_remote
UDP,2395,lan900_remote
TCP,2396,wusage
UDP,2396,wusage
TCP,2397,ncl
UDP,2397,ncl
TCP,2398,orbiter
UDP,2398,orbiter
TCP,2399,fmpro-fdal
UDP,2399,fmpro-fdal
TCP,2400,opequus-server
UDP,2400,opequus-server
TCP,2401,cvspserver
UDP,2401,cvspserver
TCP,2402,taskmaster2000
UDP,2402,taskmaster2000
TCP,2403,taskmaster2000
UDP,2403,taskmaster2000
TCP,2404,iec-104
UDP,2404,iec-104
TCP,2405,trc-netpoll
UDP,2405,trc-netpoll
TCP,2406,jediserver
UDP,2406,jediserver
TCP,2407,orion
UDP,2407,orion
TCP,2408,railgun-webaccl
UDP,2408,Unknown
TCP,2409,sns-protocol
UDP,2409,sns-protocol
TCP,2410,vrts-registry
UDP,2410,vrts-registry
TCP,2411,netwave-ap-mgmt
UDP,2411,netwave-ap-mgmt
TCP,2412,cdn
UDP,2412,cdn
TCP,2413,orion-rmi-reg
UDP,2413,orion-rmi-reg
TCP,2414,beeyond
UDP,2414,beeyond
TCP,2415,codima-rtp
UDP,2415,codima-rtp
TCP,2416,rmtserver
UDP,2416,rmtserver
TCP,2417,composit-server
UDP,2417,composit-server
TCP,2418,cas
UDP,2418,cas
TCP,2419,attachmate-s2s
UDP,2419,attachmate-s2s
TCP,2420,dslremote-mgmt
UDP,2420,dslremote-mgmt
TCP,2421,g-talk
UDP,2421,g-talk
TCP,2422,crmsbits
UDP,2422,crmsbits
TCP,2423,rnrp
UDP,2423,rnrp
TCP,2424,kofax-svr
UDP,2424,kofax-svr
TCP,2425,fjitsuappmgr
UDP,2425,fjitsuappmgr
TCP,2426,vcmp
UDP,2426,vcmp
TCP,2427,mgcp-gateway
UDP,2427,mgcp-gateway
TCP,2428,ott
UDP,2428,ott
TCP,2429,ft-role
UDP,2429,ft-role
TCP,2430,venus
UDP,2430,venus
TCP,2431,venus-se
UDP,2431,venus-se
TCP,2432,codasrv
UDP,2432,codasrv
TCP,2433,codasrv-se
UDP,2433,codasrv-se
TCP,2434,pxc-epmap
UDP,2434,pxc-epmap
TCP,2435,optilogic
UDP,2435,optilogic
TCP,2436,topx
UDP,2436,topx
TCP,2437,unicontrol
UDP,2437,unicontrol
TCP,2438,msp
UDP,2438,msp
TCP,2439,sybasedbsynch
UDP,2439,sybasedbsynch
TCP,2440,spearway
UDP,2440,spearway
TCP,2441,pvsw-inet
UDP,2441,pvsw-inet
TCP,2442,netangel
UDP,2442,netangel
TCP,2443,powerclientcsf
UDP,2443,powerclientcsf
TCP,2444,btpp2sectrans
UDP,2444,btpp2sectrans
TCP,2445,dtn1
UDP,2445,dtn1
TCP,2446,bues_service
UDP,2446,bues_service
TCP,2447,ovwdb
UDP,2447,ovwdb
TCP,2448,hpppssvr
UDP,2448,hpppssvr
TCP,2449,ratl
UDP,2449,ratl
TCP,2450,netadmin
UDP,2450,netadmin
TCP,2451,netchat
UDP,2451,netchat
TCP,2452,snifferclient
UDP,2452,snifferclient
TCP,2453,madge-ltd
UDP,2453,madge-ltd
TCP,2454,indx-dds
UDP,2454,indx-dds
TCP,2455,wago-io-system
UDP,2455,wago-io-system
TCP,2456,altav-remmgt
UDP,2456,altav-remmgt
TCP,2457,rapido-ip
UDP,2457,rapido-ip
TCP,2458,griffin
UDP,2458,griffin
TCP,2459,xrpl
UDP,2459,xrpl
TCP,2460,ms-theater
UDP,2460,ms-theater
TCP,2461,qadmifoper
UDP,2461,qadmifoper
TCP,2462,qadmifevent
UDP,2462,qadmifevent
TCP,2463,lsi-raid-mgmt
UDP,2463,lsi-raid-mgmt
TCP,2464,direcpc-si
UDP,2464,direcpc-si
TCP,2465,lbm
UDP,2465,lbm
TCP,2466,lbf
UDP,2466,lbf
TCP,2467,high-criteria
UDP,2467,high-criteria
TCP,2468,qip-msgd
UDP,2468,qip-msgd
TCP,2469,mti-tcs-comm
UDP,2469,mti-tcs-comm
TCP,2470,taskman-port
UDP,2470,taskman-port
TCP,2471,seaodbc
UDP,2471,seaodbc
TCP,2472,c3
UDP,2472,c3
TCP,2473,aker-cdp
UDP,2473,aker-cdp
TCP,2474,vitalanalysis
UDP,2474,vitalanalysis
TCP,2475,ace-server
UDP,2475,ace-server
TCP,2476,ace-svr-prop
UDP,2476,ace-svr-prop
TCP,2477,ssm-cvs
UDP,2477,ssm-cvs
TCP,2478,ssm-cssps
UDP,2478,ssm-cssps
TCP,2479,ssm-els
UDP,2479,ssm-els
TCP,2480,powerexchange
UDP,2480,powerexchange
TCP,2481,giop
UDP,2481,giop
TCP,2482,giop-ssl
UDP,2482,giop-ssl
TCP,2483,ttc
UDP,2483,ttc
TCP,2484,ttc-ssl
UDP,2484,ttc-ssl
TCP,2485,netobjects1
UDP,2485,netobjects1
TCP,2486,netobjects2
UDP,2486,netobjects2
TCP,2487,pns
UDP,2487,pns
TCP,2488,moy-corp
UDP,2488,moy-corp
TCP,2489,tsilb
UDP,2489,tsilb
TCP,2490,qip-qdhcp
UDP,2490,qip-qdhcp
TCP,2491,conclave-cpp
UDP,2491,conclave-cpp
TCP,2492,groove
UDP,2492,groove
TCP,2493,talarian-mqs
UDP,2493,talarian-mqs
TCP,2494,bmc-ar
UDP,2494,bmc-ar
TCP,2495,fast-rem-serv
UDP,2495,fast-rem-serv
TCP,2496,dirgis
UDP,2496,dirgis
TCP,2497,quaddb
UDP,2497,quaddb
TCP,2498,odn-castraq
UDP,2498,odn-castraq
TCP,2499,unicontrol
UDP,2499,unicontrol
TCP,2500,rtsserv
UDP,2500,rtsserv
TCP,2501,rtsclient
UDP,2501,rtsclient
TCP,2502,kentrox-prot
UDP,2502,kentrox-prot
TCP,2503,nms-dpnss
UDP,2503,nms-dpnss
TCP,2504,wlbs
UDP,2504,wlbs
TCP,2505,ppcontrol
UDP,2505,ppcontrol
TCP,2506,jbroker
UDP,2506,jbroker
TCP,2507,spock
UDP,2507,spock
TCP,2508,jdatastore
UDP,2508,jdatastore
TCP,2509,fjmpss
UDP,2509,fjmpss
TCP,2510,fjappmgrbulk
UDP,2510,fjappmgrbulk
TCP,2511,metastorm
UDP,2511,metastorm
TCP,2512,citrixima
UDP,2512,citrixima
TCP,2513,citrixadmin
UDP,2513,citrixadmin
TCP,2514,facsys-ntp
UDP,2514,facsys-ntp
TCP,2515,facsys-router
UDP,2515,facsys-router
TCP,2516,maincontrol
UDP,2516,maincontrol
TCP,2517,call-sig-trans
UDP,2517,call-sig-trans
TCP,2518,willy
UDP,2518,willy
TCP,2519,globmsgsvc
UDP,2519,globmsgsvc
TCP,2520,pvsw
UDP,2520,pvsw
TCP,2521,adaptecmgr
UDP,2521,adaptecmgr
TCP,2522,windb
UDP,2522,windb
TCP,2523,qke-llc-v3
UDP,2523,qke-llc-v3
TCP,2524,optiwave-lm
UDP,2524,optiwave-lm
TCP,2525,ms-v-worlds
UDP,2525,ms-v-worlds
TCP,2526,ema-sent-lm
UDP,2526,ema-sent-lm
TCP,2527,iqserver
UDP,2527,iqserver
TCP,2528,ncr_ccl
UDP,2528,ncr_ccl
TCP,2529,utsftp
UDP,2529,utsftp
TCP,2530,vrcommerce
UDP,2530,vrcommerce
TCP,2531,ito-e-gui
UDP,2531,ito-e-gui
TCP,2532,ovtopmd
UDP,2532,ovtopmd
TCP,2533,snifferserver
UDP,2533,snifferserver
TCP,2534,combox-web-acc
UDP,2534,combox-web-acc
TCP,2535,madcap
UDP,2535,madcap
TCP,2536,btpp2audctr1
UDP,2536,btpp2audctr1
TCP,2537,upgrade
UDP,2537,upgrade
TCP,2538,vnwk-prapi
UDP,2538,vnwk-prapi
TCP,2539,vsiadmin
UDP,2539,vsiadmin
TCP,2540,lonworks
UDP,2540,lonworks
TCP,2541,lonworks2
UDP,2541,lonworks2
TCP,2542,udrawgraph
UDP,2542,udrawgraph
TCP,2543,reftek
UDP,2543,reftek
TCP,2544,novell-zen
UDP,2544,novell-zen
TCP,2545,sis-emt
UDP,2545,sis-emt
TCP,2546,vytalvaultbrtp
UDP,2546,vytalvaultbrtp
TCP,2547,vytalvaultvsmp
UDP,2547,vytalvaultvsmp
TCP,2548,vytalvaultpipe
UDP,2548,vytalvaultpipe
TCP,2549,ipass
UDP,2549,ipass
TCP,2550,ads
UDP,2550,ads
TCP,2551,isg-uda-server
UDP,2551,isg-uda-server
TCP,2552,call-logging
UDP,2552,call-logging
TCP,2553,efidiningport
UDP,2553,efidiningport
TCP,2554,vcnet-link-v10
UDP,2554,vcnet-link-v10
TCP,2555,compaq-wcp
UDP,2555,compaq-wcp
TCP,2556,nicetec-nmsvc
UDP,2556,nicetec-nmsvc
TCP,2557,nicetec-mgmt
UDP,2557,nicetec-mgmt
TCP,2558,pclemultimedia
UDP,2558,pclemultimedia
TCP,2559,lstp
UDP,2559,lstp
TCP,2560,labrat
UDP,2560,labrat
TCP,2561,mosaixcc
UDP,2561,mosaixcc
TCP,2562,delibo
UDP,2562,delibo
TCP,2563,cti-redwood
UDP,2563,cti-redwood
TCP,2564,hp-3000-telnet
UDP,2564,hp-3000-telnet
TCP,2565,coord-svr
UDP,2565,coord-svr
TCP,2566,pcs-pcw
UDP,2566,pcs-pcw
TCP,2567,clp
UDP,2567,clp
TCP,2568,spamtrap
UDP,2568,spamtrap
TCP,2569,sonuscallsig
UDP,2569,sonuscallsig
TCP,2570,hs-port
UDP,2570,hs-port
TCP,2571,cecsvc
UDP,2571,cecsvc
TCP,2572,ibp
UDP,2572,ibp
TCP,2573,trustestablish
UDP,2573,trustestablish
TCP,2574,blockade-bpsp
UDP,2574,blockade-bpsp
TCP,2575,hl7
UDP,2575,hl7
TCP,2576,tclprodebugger
UDP,2576,tclprodebugger
TCP,2577,scipticslsrvr
UDP,2577,scipticslsrvr
TCP,2578,rvs-isdn-dcp
UDP,2578,rvs-isdn-dcp
TCP,2579,mpfoncl
UDP,2579,mpfoncl
TCP,2580,tributary
UDP,2580,tributary
TCP,2581,argis-te
UDP,2581,argis-te
TCP,2582,argis-ds
UDP,2582,argis-ds
